id,input_text,labels
kzp_train_055766,жылдары кінәз моймир морав жеріндегі неміс феодалдарын жеңіп орталық еуропада тұңғыш батыс славян мемлекетін құрды ол мемлекет ұлы морав деп аталды,O O O O O O O COMMA O O O O O O PERIOD O O O O O PERIOD
kzp_train_022386,сәуір күні бүкіләлемдік кітап күніне орай bookchallenge миыңды шынықтыр акцияның қортындысы шығарылды жоба қатысушыларына кітапхана қорындағы немесе интернет желісінен сұранысқа ие кітаптардың арасынан топ-25 кітап таңдалып алынып ұсынылған болатын,O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O COMMA O PERIOD
kzp_train_025547,қазақстан барлық қазақстандықтардың өсіп-өркендеуі қауіпсіздігі және әл ауқатының артуы ел президентінің қазақстан халқына жолдауы,O O O O O O O O PERIOD O O O O PERIOD
kzp_train_010893,өзімнің атыма мақтау есітіп жаңа түлегендей күй кештім к,O O O COMMA O O O PERIOD PERIOD
kzp_train_004495,оңтүстік қазақстан облысы түлкібас ауданында салбурын мереке ғой саятшыға атты этнографиялық шара өтті мемлекет басшысы н.ә,O O O O O O O O O O O O PERIOD O O PERIOD
kzp_train_040941,лава неғұрлым қозғалмалы болса тасқын соғұрлым ұзынырақ болмақ шынында тасқындар негізгі лавалардың төгілген түрі мысалы гавай аралдарында жағаларынан асып төгілген өзен суы сияқты базальттық лавалар жұртқа белгілі болды,O O O COMMA O O O O COMMA O O O O PERIOD COMMA O O O O O O O O O O O O PERIOD
kzp_train_006655,үкімет үйінде қр премьер-министрі бақытжан сағынтаевтың төрағалығымен өнеркәсіптік даму жөніндегі комиссияның кезекті отырысы өтті,O O O O O O O O O O O O O PERIOD
kzp_train_012039,сондай-ақ облыс әкімі трансформатор мен электр кабельдері және кеспе тас шығаратын кәсіпорындарды аралады өндіріс орындарының ахуалын бағамдап мұнда еңбек ететін жұмысшылардың жағдайымен танысты,COMMA O O O O O O O O O O O PERIOD O O O COMMA O O O O O PERIOD
kzp_train_002368,манғышлақ-мұнай жшс-не придорожный газ кен орындарын жасаудың барлық құқығы жатады,O O O O O O O O O PERIOD
kzp_train_004780,күллі әлем көз тіккен шарада жаппай жою қаруларын таратпау: сенім амалдары тақырыбы жан-жақты қаузалды,O O O O O O O O O O O O O PERIOD
kzp_train_045091,антропогендік факторлар тікелей жою енгізу акклиматизация қорғау және жанама ланшафтылар мен оның жеке құрамдас бөліктерінің өзгерісі орманның кесілуі жердің жыртылуы пайдалы қазбалардың өндірілуі карьерлердің үйінді террикондардың пайда болуы т.б болуы мүмкін,O O O COMMA COMMA COMMA O O O O O O O O O O O COMMA O COMMA O O COMMA COMMA COMMA O O O PERIOD O PERIOD
kzp_train_024376,күтпеген жерден бірдеңелерді шығарып жүретін мінезі қызық еді,O O O O PERIOD O O PERIOD
kzp_train_052102,сондай-ақ тиграхауда сақтары осы күнгі ташкенттің маңайын тянь-шаньдымекендеген хаомаварга сақтардың ең ірі саны жағынан көп тайпасы болған,O O O O O O COMMA PERIOD O O O COMMA O O O O PERIOD
kzp_train_022009,таңдалған депутаттың жоғарғы білімі бар қызмет саласы бойынша олар шаруашылық қызметте де мемлекеттік мекемеде де жұмыс істеген,O O O O PERIOD O O O O O O COMMA O O O O PERIOD
